ID;date;ship
ELEC;01-Aug-15;640
ELEC;01-Sep-15;630
ELEC;01-Oct-15;620
ELEC;01-Nov-15;610
ELEC;01-Dec-15;600
ELEC;01-Jan-16;590
ELEC;01-Feb-16;580
ELEC;01-Mar-16;570
ELEC;01-Apr-16;560
ELEC;01-May-16;550
ELEC;01-Jun-16;540
ELEC;01-Jul-16;530
ELEC;01-Aug-16;520
ELEC;01-Sep-16;510
ELEC;01-Oct-16;500
ELEC;01-Nov-16;490
ELEC;01-Dec-16;480
ELEC;01-Jan-17;470
ELEC;01-Feb-17;460
ELEC;01-Mar-17;450
ELEC;01-Apr-17;440
ELEC;01-May-17;430
ELEC;01-Jun-17;420
ELEC;01-Jul-17;410
ELEC;01-Aug-17;400
ELEC;01-Sep-17;390
ELEC;01-Oct-17;380
ELEC;01-Nov-17;370
ELEC;01-Dec-17;360
ELEC;01-Jan-18;350
ELEC;01-Feb-18;340
ELEC;01-Mar-18;330
ELEC;01-Apr-18;320
ELEC;01-May-18;310
ELEC;01-Jun-18;300
ELEC;01-Jul-18;290
ELEC;01-Aug-18;280
ELEC;01-Sep-18;270
ELEC;01-Oct-18;260
ELEC;01-Nov-18;250
ELEC;01-Dec-18;240
ELEC;01-Jan-19;230
ELEC;01-Feb-19;220
ELEC;01-Mar-19;210
ELEC;01-Apr-19;200
ELEC;01-May-19;190
ELEC;01-Jun-19;180
ELEC;01-Jul-19;170
ELEC;01-Aug-19;160
ELEC;01-Sep-19;150
ELEC;01-Oct-19;140
ELEC;01-Nov-19;130
ELEC;01-Dec-19;120
ELEC;01-Jan-20;110
ELEC;01-Feb-20;100
ELEC;01-Mar-20;90
ELEC;01-Apr-20;80
ELEC;01-May-20;70
ELEC;01-Jun-20;60
ELEC;01-Jul-20;50
ELEC;01-Aug-20;40
ELEC;01-Sep-20;30
ELEC;01-Oct-20;20
PLNR;01-Jan-00;10
PLNR;01-Feb-00;20
PLNR;01-Mar-00;30
PLNR;01-Apr-00;40
PLNR;01-May-00;50
PLNR;01-Jun-00;60
PLNR;01-Jul-00;70
PLNR;01-Aug-00;80
PLNR;01-Sep-00;90
PLNR;01-Oct-00;100
PLNR;01-Nov-00;110
PLNR;01-Dec-00;120
PLNR;01-Jan-01;130
PLNR;01-Feb-01;140
PLNR;01-Mar-01;150
PLNR;01-Apr-01;160
PLNR;01-May-01;170
PLNR;01-Jun-01;180
PLNR;01-Jul-01;190
PLNR;01-Aug-01;200
PLNR;01-Sep-01;210
PLNR;01-Oct-01;220
PLNR;01-Nov-01;230
PLNR;01-Dec-01;240
PLNR;01-Jan-02;250
PLNR;01-Feb-02;260
PLNR;01-Mar-02;270
PLNR;01-Apr-02;280
PLNR;01-May-02;290
PLNR;01-Jun-02;300
PLNR;01-Jul-02;310
PLNR;01-Aug-02;320
PLNR;01-Sep-02;330
PLNR;01-Oct-02;340
PLNR;01-Nov-02;350
PLNR;01-Dec-02;360
PLNR;01-Jan-03;370
PLNR;01-Feb-03;380
PLNR;01-Mar-03;390
PLNR;01-Apr-03;400
PLNR;01-May-03;410
PLNR;01-Jun-03;420
PLNR;01-Jul-03;430
PLNR;01-Aug-03;440
PLNR;01-Sep-03;450
PLNR;01-Oct-03;460
PLNR;01-Nov-03;470
PLNR;01-Dec-03;480
PLNR;01-Jan-04;490
PLNR;01-Feb-04;500
PLNR;01-Mar-04;510
PLNR;01-Apr-04;520
PLNR;01-May-04;530
PLNR;01-Jun-04;540
PLNR;01-Jul-04;550
PLNR;01-Aug-04;560
PLNR;01-Sep-04;570
PLNR;01-Oct-04;580
PLNR;01-Nov-04;590
PLNR;01-Dec-04;600
PLNR;01-Jan-05;610
PLNR;01-Feb-05;620
PLNR;01-Mar-05;630
PLNR;01-Apr-05;640
PLNR;01-May-05;650
PLNR;01-Jun-05;660
PLNR;01-Jul-05;670
PLNR;01-Aug-05;680
PLNR;01-Sep-05;690
PLNR;01-Oct-05;700
PLNR;01-Nov-05;710
PLNR;01-Dec-05;720
PLNR;01-Jan-06;730
PLNR;01-Feb-06;740
PLNR;01-Mar-06;750
PLNR;01-Apr-06;760
PLNR;01-May-06;770
PLNR;01-Jun-06;780
PLNR;01-Jul-06;790
PLNR;01-Aug-06;800
PLNR;01-Sep-06;810
PLNR;01-Oct-06;820
PLNR;01-Nov-06;830
PLNR;01-Dec-06;840
PLNR;01-Jan-07;850
PLNR;01-Feb-07;860
PLNR;01-Mar-07;870
PLNR;01-Apr-07;880
PLNR;01-May-07;890
PLNR;01-Jun-07;900
PLNR;01-Jul-07;910
PLNR;01-Aug-07;920
PLNR;01-Sep-07;930
PLNR;01-Oct-07;940
PLNR;01-Nov-07;950
PLNR;01-Dec-07;960
PLNR;01-Jan-08;970
PLNR;01-Feb-08;980
PLNR;01-Mar-08;990
PLNR;01-Apr-08;1000
PLNR;01-May-08;1010
PLNR;01-Jun-08;1020
PLNR;01-Jul-08;1030
PLNR;01-Aug-08;1040
PLNR;01-Sep-08;1050
PLNR;01-Oct-08;1060
PLNR;01-Nov-08;1070
PLNR;01-Dec-08;1080
PLNR;01-Jan-09;1090
PLNR;01-Feb-09;1100
PLNR;01-Mar-09;1110
PLNR;01-Apr-09;1120
PLNR;01-May-09;1130
PLNR;01-Jun-09;1140
PLNR;01-Jul-09;1150
PLNR;01-Aug-09;1160
PLNR;01-Sep-09;1170
PLNR;01-Oct-09;1180
PLNR;01-Nov-09;1190
PLNR;01-Dec-09;1200
PLNR;01-Jan-10;1210
PLNR;01-Feb-10;1220
PLNR;01-Mar-10;1230
PLNR;01-Apr-10;1240
PLNR;01-May-10;1250
PLNR;01-Jun-10;1260
PLNR;01-Jul-10;1250
PLNR;01-Aug-10;1240
PLNR;01-Sep-10;1230
PLNR;01-Oct-10;1220
PLNR;01-Nov-10;1210
PLNR;01-Dec-10;1200
PLNR;01-Jan-11;1190
PLNR;01-Feb-11;1180
PLNR;01-Mar-11;1170
PLNR;01-Apr-11;1160
PLNR;01-May-11;1150
PLNR;01-Jun-11;1140
PLNR;01-Jul-11;1130
PLNR;01-Aug-11;1120
PLNR;01-Sep-11;1110
PLNR;01-Oct-11;1100
PLNR;01-Nov-11;1090
PLNR;01-Dec-11;1080
PLNR;01-Jan-12;1070
PLNR;01-Feb-12;1060
PLNR;01-Mar-12;1050
PLNR;01-Apr-12;1040
PLNR;01-May-12;1030
PLNR;01-Jun-12;1020
PLNR;01-Jul-12;1010
PLNR;01-Aug-12;1000
PLNR;01-Sep-12;990
PLNR;01-Oct-12;980
PLNR;01-Nov-12;970
PLNR;01-Dec-12;960
PLNR;01-Jan-13;950
PLNR;01-Feb-13;940
PLNR;01-Mar-13;930
PLNR;01-Apr-13;920
PLNR;01-May-13;910
PLNR;01-Jun-13;900
PLNR;01-Jul-13;890
PLNR;01-Aug-13;880
PLNR;01-Sep-13;870
PLNR;01-Oct-13;860
PLNR;01-Nov-13;850
PLNR;01-Dec-13;840
PLNR;01-Jan-14;830
PLNR;01-Feb-14;820
PLNR;01-Mar-14;810
PLNR;01-Apr-14;800
PLNR;01-May-14;790
PLNR;01-Jun-14;780
PLNR;01-Jul-14;770
PLNR;01-Aug-14;760
PLNR;01-Sep-14;750
PLNR;01-Oct-14;740
PLNR;01-Nov-14;730
PLNR;01-Dec-14;720
PLNR;01-Jan-15;710
PLNR;01-Feb-15;700
PLNR;01-Mar-15;690
PLNR;01-Apr-15;680
PLNR;01-May-15;670
PLNR;01-Jun-15;660
PLNR;01-Jul-15;650
PLNR;01-Aug-15;640
PLNR;01-Sep-15;630
PLNR;01-Oct-15;620
PLNR;01-Nov-15;610
PLNR;01-Dec-15;600
PLNR;01-Jan-16;590
PLNR;01-Feb-16;580
PLNR;01-Mar-16;570
PLNR;01-Apr-16;560
PLNR;01-May-16;550
PLNR;01-Jun-16;540
PLNR;01-Jul-16;530
PLNR;01-Aug-16;520
PLNR;01-Sep-16;510
PLNR;01-Oct-16;500
PLNR;01-Nov-16;490
PLNR;01-Dec-16;480
PLNR;01-Jan-17;470
PLNR;01-Feb-17;460
PLNR;01-Mar-17;450
PLNR;01-Apr-17;440
PLNR;01-May-17;430
PLNR;01-Jun-17;420
PLNR;01-Jul-17;410
PLNR;01-Aug-17;400
PLNR;01-Sep-17;390
PLNR;01-Oct-17;380
PLNR;01-Nov-17;370
PLNR;01-Dec-17;360
PLNR;01-Jan-18;350
PLNR;01-Feb-18;340
PLNR;01-Mar-18;330
PLNR;01-Apr-18;320
PLNR;01-May-18;310
PLNR;01-Jun-18;300
PLNR;01-Jul-18;290
PLNR;01-Aug-18;280
PLNR;01-Sep-18;270
PLNR;01-Oct-18;260
PLNR;01-Nov-18;250
PLNR;01-Dec-18;240
PLNR;01-Jan-19;230
PLNR;01-Feb-19;220
PLNR;01-Mar-19;210
PLNR;01-Apr-19;200
PLNR;01-May-19;190
PLNR;01-Jun-19;180
PLNR;01-Jul-19;170
PLNR;01-Aug-19;160
PLNR;01-Sep-19;150
PLNR;01-Oct-19;140
PLNR;01-Nov-19;130
PLNR;01-Dec-19;120
PLNR;01-Jan-20;110
PLNR;01-Feb-20;100
PLNR;01-Mar-20;90
PLNR;01-Apr-20;80
PLNR;01-May-20;70
PLNR;01-Jun-20;60
PLNR;01-Jul-20;50
PLNR;01-Aug-20;40
PLNR;01-Sep-20;30
PLNR;01-Oct-20;20
HDDI;01-Jan-00;10
HDDI;01-Feb-00;20
HDDI;01-Mar-00;30
HDDI;01-Apr-00;40
HDDI;01-May-00;50
HDDI;01-Jun-00;60
HDDI;01-Jul-00;70
HDDI;01-Aug-00;80
HDDI;01-Sep-00;90
HDDI;01-Oct-00;100
HDDI;01-Nov-00;110
HDDI;01-Dec-00;120
HDDI;01-Jan-01;130
HDDI;01-Feb-01;140
HDDI;01-Mar-01;150
HDDI;01-Apr-01;160
HDDI;01-May-01;170
HDDI;01-Jun-01;180
HDDI;01-Jul-01;190
HDDI;01-Aug-01;200
HDDI;01-Sep-01;210
HDDI;01-Oct-01;220
HDDI;01-Nov-01;230
HDDI;01-Dec-01;240
HDDI;01-Jan-02;250
HDDI;01-Feb-02;260
HDDI;01-Mar-02;270
HDDI;01-Apr-02;280
HDDI;01-May-02;290
HDDI;01-Jun-02;300
HDDI;01-Jul-02;310
HDDI;01-Aug-02;320
HDDI;01-Sep-02;330
HDDI;01-Oct-02;340
HDDI;01-Nov-02;350
HDDI;01-Dec-02;360
HDDI;01-Jan-03;370
HDDI;01-Feb-03;380
HDDI;01-Mar-03;390
HDDI;01-Apr-03;400
HDDI;01-May-03;410
HDDI;01-Jun-03;420
HDDI;01-Jul-03;430
HDDI;01-Aug-03;440
HDDI;01-Sep-03;450
HDDI;01-Oct-03;460
HDDI;01-Nov-03;470
HDDI;01-Dec-03;480
HDDI;01-Jan-04;490
HDDI;01-Feb-04;500
HDDI;01-Mar-04;510
HDDI;01-Apr-04;520
HDDI;01-May-04;530
HDDI;01-Jun-04;540
HDDI;01-Jul-04;550
HDDI;01-Aug-04;560
HDDI;01-Sep-04;570
HDDI;01-Oct-04;580
HDDI;01-Nov-04;590
HDDI;01-Dec-04;600
HDDI;01-Jan-05;610
HDDI;01-Feb-05;620
HDDI;01-Mar-05;630
HDDI;01-Apr-05;640
HDDI;01-May-05;650
HDDI;01-Jun-05;660
HDDI;01-Jul-05;670
HDDI;01-Aug-05;680
HDDI;01-Sep-05;690
HDDI;01-Oct-05;700
HDDI;01-Nov-05;710
HDDI;01-Dec-05;720
HDDI;01-Jan-06;730
HDDI;01-Feb-06;740
HDDI;01-Mar-06;750
HDDI;01-Apr-06;760
HDDI;01-May-06;770
HDDI;01-Jun-06;780
HDDI;01-Jul-06;790
HDDI;01-Aug-06;800
HDDI;01-Sep-06;810
HDDI;01-Oct-06;820
HDDI;01-Nov-06;830
HDDI;01-Dec-06;840
HDDI;01-Jan-07;850
HDDI;01-Feb-07;860
HDDI;01-Mar-07;870
HDDI;01-Apr-07;880
HDDI;01-May-07;890
HDDI;01-Jun-07;900
HDDI;01-Jul-07;910
HDDI;01-Aug-07;920
HDDI;01-Sep-07;930
HDDI;01-Oct-07;940
HDDI;01-Nov-07;950
HDDI;01-Dec-07;960
HDDI;01-Jan-08;970
HDDI;01-Feb-08;980
HDDI;01-Mar-08;990
HDDI;01-Apr-08;1000
HDDI;01-May-08;1010
HDDI;01-Jun-08;1020
HDDI;01-Jul-08;1030
HDDI;01-Aug-08;1040
HDDI;01-Sep-08;1050
HDDI;01-Oct-08;1060
HDDI;01-Nov-08;1070
HDDI;01-Dec-08;1080
HDDI;01-Jan-09;1090
HDDI;01-Feb-09;1100
HDDI;01-Mar-09;1110
HDDI;01-Apr-09;1120
HDDI;01-May-09;1130
HDDI;01-Jun-09;1140
HDDI;01-Jul-09;1150
HDDI;01-Aug-09;1160
HDDI;01-Sep-09;1170
HDDI;01-Oct-09;1180
HDDI;01-Nov-09;1190
HDDI;01-Dec-09;1200
HDDI;01-Jan-10;1210
HDDI;01-Feb-10;1220
HDDI;01-Mar-10;1230
HDDI;01-Apr-10;1240
HDDI;01-May-10;1250
HDDI;01-Jun-10;1260
HDDI;01-Jul-10;1250
HDDI;01-Aug-10;1240
HDDI;01-Sep-10;1230
HDDI;01-Oct-10;1220
HDDI;01-Nov-10;1210
HDDI;01-Dec-10;1200
HDDI;01-Jan-11;1190
HDDI;01-Feb-11;1180
HDDI;01-Mar-11;1170
HDDI;01-Apr-11;1160
HDDI;01-May-11;1150
HDDI;01-Jun-11;1140
HDDI;01-Jul-11;1130
HDDI;01-Aug-11;1120
HDDI;01-Sep-11;1110
HDDI;01-Oct-11;1100
HDDI;01-Nov-11;1090
HDDI;01-Dec-11;1080
HDDI;01-Jan-12;1070
HDDI;01-Feb-12;1060
HDDI;01-Mar-12;1050
HDDI;01-Apr-12;1040
HDDI;01-May-12;1030
HDDI;01-Jun-12;1020
HDDI;01-Jul-12;1010
HDDI;01-Aug-12;1000
HDDI;01-Sep-12;990
HDDI;01-Oct-12;980
HDDI;01-Nov-12;970
HDDI;01-Dec-12;960
HDDI;01-Jan-13;950
HDDI;01-Feb-13;940
HDDI;01-Mar-13;930
HDDI;01-Apr-13;920
HDDI;01-May-13;910
HDDI;01-Jun-13;900
HDDI;01-Jul-13;890
HDDI;01-Aug-13;880
HDDI;01-Sep-13;870
HDDI;01-Oct-13;860
HDDI;01-Nov-13;850
HDDI;01-Dec-13;840
HDDI;01-Jan-14;830
HDDI;01-Feb-14;820
HDDI;01-Mar-14;810
HDDI;01-Apr-14;800
HDDI;01-May-14;790
HDDI;01-Jun-14;780
HDDI;01-Jul-14;770
HDDI;01-Aug-14;760
HDDI;01-Sep-14;750
HDDI;01-Oct-14;740
HDDI;01-Nov-14;730
HDDI;01-Dec-14;720
HDDI;01-Jan-15;710
HDDI;01-Feb-15;700
HDDI;01-Mar-15;690
HDDI;01-Apr-15;680
HDDI;01-May-15;670
HDDI;01-Jun-15;660
HDDI;01-Jul-15;650
HDDI;01-Aug-15;640
HDDI;01-Sep-15;630
HDDI;01-Oct-15;620
HDDI;01-Nov-15;610
HDDI;01-Dec-15;600
HDDI;01-Jan-16;590
HDDI;01-Feb-16;580
HDDI;01-Mar-16;570
HDDI;01-Apr-16;560
HDDI;01-May-16;550
HDDI;01-Jun-16;540
HDDI;01-Jul-16;530
HDDI;01-Aug-16;520
HDDI;01-Sep-16;510
HDDI;01-Oct-16;500
HDDI;01-Nov-16;490
HDDI;01-Dec-16;480
HDDI;01-Jan-17;470
HDDI;01-Feb-17;460
HDDI;01-Mar-17;450
HDDI;01-Apr-17;440
HDDI;01-May-17;430
HDDI;01-Jun-17;420
HDDI;01-Jul-17;410
HDDI;01-Aug-17;400
HDDI;01-Sep-17;390
HDDI;01-Oct-17;380
HDDI;01-Nov-17;370
HDDI;01-Dec-17;360
HDDI;01-Jan-18;350
HDDI;01-Feb-18;340
HDDI;01-Mar-18;330
HDDI;01-Apr-18;320
HDDI;01-May-18;310
HDDI;01-Jun-18;300
HDDI;01-Jul-18;290
HDDI;01-Aug-18;280
HDDI;01-Sep-18;270
HDDI;01-Oct-18;260
HDDI;01-Nov-18;250
HDDI;01-Dec-18;240
HDDI;01-Jan-19;230
HDDI;01-Feb-19;220
HDDI;01-Mar-19;210
HDDI;01-Apr-19;200
HDDI;01-May-19;190
HDDI;01-Jun-19;180
HDDI;01-Jul-19;170
HDDI;01-Aug-19;160
HDDI;01-Sep-19;150
HDDI;01-Oct-19;140
HDDI;01-Nov-19;130
HDDI;01-Dec-19;120
HDDI;01-Jan-20;110
HDDI;01-Feb-20;100
HDDI;01-Mar-20;90
HDDI;01-Apr-20;80
HDDI;01-May-20;70
HDDI;01-Jun-20;60
HDDI;01-Jul-20;50
HDDI;01-Aug-20;40
HDDI;01-Sep-20;30
HDDI;01-Oct-20;20
CARDA;01-Jan-00;10
CARDA;01-Feb-00;20
CARDA;01-Mar-00;30
CARDA;01-Apr-00;40
CARDA;01-May-00;50
CARDA;01-Jun-00;60
CARDA;01-Jul-00;70
CARDA;01-Aug-00;80
CARDA;01-Sep-00;90
CARDA;01-Oct-00;100
CARDA;01-Nov-00;110
CARDA;01-Dec-00;120
CARDA;01-Jan-01;130
CARDA;01-Feb-01;140
CARDA;01-Mar-01;150
CARDA;01-Apr-01;160
CARDA;01-May-01;170
CARDA;01-Jun-01;180
CARDA;01-Jul-01;190
CARDA;01-Aug-01;200
CARDA;01-Sep-01;210
CARDA;01-Oct-01;220
CARDA;01-Nov-01;230
CARDA;01-Dec-01;240
CARDA;01-Jan-02;250
CARDA;01-Feb-02;260
CARDA;01-Mar-02;270
CARDA;01-Apr-02;280
CARDA;01-May-02;290
CARDA;01-Jun-02;300
CARDA;01-Jul-02;310
CARDA;01-Aug-02;320
CARDA;01-Sep-02;330
CARDA;01-Oct-02;340
CARDA;01-Nov-02;350
CARDA;01-Dec-02;360
CARDA;01-Jan-03;370
CARDA;01-Feb-03;380
CARDA;01-Mar-03;390
CARDA;01-Apr-03;400
CARDA;01-May-03;410
CARDA;01-Jun-03;420
CARDA;01-Jul-03;430
CARDA;01-Aug-03;440
CARDA;01-Sep-03;450
CARDA;01-Oct-03;460
CARDA;01-Nov-03;470
CARDA;01-Dec-03;480
CARDA;01-Jan-04;490
CARDA;01-Feb-04;500
CARDA;01-Mar-04;510
CARDA;01-Apr-04;520
CARDA;01-May-04;530
CARDA;01-Jun-04;540
CARDA;01-Jul-04;550
CARDA;01-Aug-04;560
CARDA;01-Sep-04;570
CARDA;01-Oct-04;580
CARDA;01-Nov-04;590
CARDA;01-Dec-04;600
CARDA;01-Jan-05;610
CARDA;01-Feb-05;620
CARDA;01-Mar-05;630
CARDA;01-Apr-05;640
CARDA;01-May-05;650
CARDA;01-Jun-05;660
CARDA;01-Jul-05;670
CARDA;01-Aug-05;680
CARDA;01-Sep-05;690
CARDA;01-Oct-05;700
CARDA;01-Nov-05;710
CARDA;01-Dec-05;720
CARDA;01-Jan-06;730
CARDA;01-Feb-06;740
CARDA;01-Mar-06;750
CARDA;01-Apr-06;760
CARDA;01-May-06;770
CARDA;01-Jun-06;780
CARDA;01-Jul-06;790
CARDA;01-Aug-06;800
CARDA;01-Sep-06;810
CARDA;01-Oct-06;820
CARDA;01-Nov-06;830
CARDA;01-Dec-06;840
CARDA;01-Jan-07;850
CARDA;01-Feb-07;860
CARDA;01-Mar-07;870
CARDA;01-Apr-07;880
CARDA;01-May-07;890
CARDA;01-Jun-07;900
CARDA;01-Jul-07;910
CARDA;01-Aug-07;920
CARDA;01-Sep-07;930
CARDA;01-Oct-07;940
CARDA;01-Nov-07;950
CARDA;01-Dec-07;960
CARDA;01-Jan-08;970
CARDA;01-Feb-08;980
CARDA;01-Mar-08;990
CARDA;01-Apr-08;1000
CARDA;01-May-08;1010
CARDA;01-Jun-08;1020
CARDA;01-Jul-08;1030
CARDA;01-Aug-08;1040
CARDA;01-Sep-08;1050
CARDA;01-Oct-08;1060
CARDA;01-Nov-08;1070
CARDA;01-Dec-08;1080
CARDA;01-Jan-09;1090
CARDA;01-Feb-09;1100
CARDA;01-Mar-09;1110
CARDA;01-Apr-09;1120
CARDA;01-May-09;1130
CARDA;01-Jun-09;1140
CARDA;01-Jul-09;1150
CARDA;01-Aug-09;1160
CARDA;01-Sep-09;1170
CARDA;01-Oct-09;1180
CARDA;01-Nov-09;1190
CARDA;01-Dec-09;1200
CARDA;01-Jan-10;1210
CARDA;01-Feb-10;1220
CARDA;01-Mar-10;1230
CARDA;01-Apr-10;1240
CARDA;01-May-10;1250
CARDA;01-Jun-10;1260
CARDA;01-Jul-10;1250
CARDA;01-Aug-10;1240
CARDA;01-Sep-10;1230
CARDA;01-Oct-10;1220
CARDA;01-Nov-10;1210
CARDA;01-Dec-10;1200
CARDA;01-Jan-11;1190
CARDA;01-Feb-11;1180
CARDA;01-Mar-11;1170
CARDA;01-Apr-11;1160
CARDA;01-May-11;1150
CARDA;01-Jun-11;1140
CARDA;01-Jul-11;1130
CARDA;01-Aug-11;1120
CARDA;01-Sep-11;1110
CARDA;01-Oct-11;1100
CARDA;01-Nov-11;1090
CARDA;01-Dec-11;1080
CARDA;01-Jan-12;1070
CARDA;01-Feb-12;1060
CARDA;01-Mar-12;1050
CARDA;01-Apr-12;1040
CARDA;01-May-12;1030
CARDA;01-Jun-12;1020
CARDA;01-Jul-12;1010
CARDA;01-Aug-12;1000
CARDA;01-Sep-12;990
CARDA;01-Oct-12;980
CARDA;01-Nov-12;970
CARDA;01-Dec-12;960
CARDA;01-Jan-13;950
CARDA;01-Feb-13;940
CARDA;01-Mar-13;930
CARDA;01-Apr-13;920
CARDA;01-May-13;910
CARDA;01-Jun-13;900
CARDA;01-Jul-13;890
CARDA;01-Aug-13;880
CARDA;01-Sep-13;870
CARDA;01-Oct-13;860
CARDA;01-Nov-13;850
CARDA;01-Dec-13;840
CARDA;01-Jan-14;830
CARDA;01-Feb-14;820
CARDA;01-Mar-14;810
CARDA;01-Apr-14;800
CARDA;01-May-14;790
CARDA;01-Jun-14;780
CARDA;01-Jul-14;770
CARDA;01-Aug-14;760
CARDA;01-Sep-14;750
CARDA;01-Oct-14;740
CARDA;01-Nov-14;730
CARDA;01-Dec-14;720
CARDA;01-Jan-15;710
CARDA;01-Feb-15;700
CARDA;01-Mar-15;690
CARDA;01-Apr-15;680
CARDA;01-May-15;670
CARDA;01-Jun-15;660
CARDA;01-Jul-15;650
CARDA;01-Aug-15;640
CARDA;01-Sep-15;630
CARDA;01-Oct-15;620
CARDA;01-Nov-15;610
CARDA;01-Dec-15;600
CARDA;01-Jan-16;590
CARDA;01-Feb-16;580
CARDA;01-Mar-16;570
CARDA;01-Apr-16;560
CARDA;01-May-16;550
CARDA;01-Jun-16;540
CARDA;01-Jul-16;530
CARDA;01-Aug-16;520
CARDA;01-Sep-16;510
CARDA;01-Oct-16;500
CARDA;01-Nov-16;490
CARDA;01-Dec-16;480
CARDA;01-Jan-17;470
CARDA;01-Feb-17;460
CARDA;01-Mar-17;450
CARDA;01-Apr-17;440
CARDA;01-May-17;430
CARDA;01-Jun-17;420
CARDA;01-Jul-17;410
CARDA;01-Aug-17;400
CARDA;01-Sep-17;390
CARDA;01-Oct-17;380
CARDA;01-Nov-17;370
CARDA;01-Dec-17;360
CARDA;01-Jan-18;350
CARDA;01-Feb-18;340
CARDA;01-Mar-18;330
CARDA;01-Apr-18;320
CARDA;01-May-18;310
CARDA;01-Jun-18;300
CARDA;01-Jul-18;290
CARDA;01-Aug-18;280
CARDA;01-Sep-18;270
CARDA;01-Oct-18;260
CARDA;01-Nov-18;250
CARDA;01-Dec-18;240
CARDA;01-Jan-19;230
CARDA;01-Feb-19;220
CARDA;01-Mar-19;210
CARDA;01-Apr-19;200
CARDA;01-May-19;190
CARDA;01-Jun-19;180
CARDA;01-Jul-19;170
CARDA;01-Aug-19;160
CARDA;01-Sep-19;150
CARDA;01-Oct-19;140
CARDA;01-Nov-19;130
CARDA;01-Dec-19;120
CARDA;01-Jan-20;110
CARDA;01-Feb-20;100
CARDA;01-Mar-20;90
CARDA;01-Apr-20;80
CARDA;01-May-20;70
CARDA;01-Jun-20;60
CARDA;01-Jul-20;50
CARDA;01-Aug-20;40
CARDA;01-Sep-20;30
CARDA;01-Oct-20;20
PWRE;01-Jan-00;10
PWRE;01-Feb-00;20
PWRE;01-Mar-00;30
PWRE;01-Apr-00;40
PWRE;01-May-00;50
PWRE;01-Jun-00;60
PWRE;01-Jul-00;70
PWRE;01-Aug-00;80
PWRE;01-Sep-00;90
PWRE;01-Oct-00;100
PWRE;01-Nov-00;110
PWRE;01-Dec-00;120
PWRE;01-Jan-01;130
PWRE;01-Feb-01;140
PWRE;01-Mar-01;150
PWRE;01-Apr-01;160
PWRE;01-May-01;170
PWRE;01-Jun-01;180
PWRE;01-Jul-01;190
PWRE;01-Aug-01;200
PWRE;01-Sep-01;210
PWRE;01-Oct-01;220
PWRE;01-Nov-01;230
PWRE;01-Dec-01;240
PWRE;01-Jan-02;250
PWRE;01-Feb-02;260
PWRE;01-Mar-02;270
PWRE;01-Apr-02;280
PWRE;01-May-02;290
PWRE;01-Jun-02;300
PWRE;01-Jul-02;310
PWRE;01-Aug-02;320
PWRE;01-Sep-02;330
PWRE;01-Oct-02;340
PWRE;01-Nov-02;350
PWRE;01-Dec-02;360
PWRE;01-Jan-03;370
PWRE;01-Feb-03;380
PWRE;01-Mar-03;390
PWRE;01-Apr-03;400
PWRE;01-May-03;410
PWRE;01-Jun-03;420
PWRE;01-Jul-03;430
PWRE;01-Aug-03;440
PWRE;01-Sep-03;450
PWRE;01-Oct-03;460
PWRE;01-Nov-03;470
PWRE;01-Dec-03;480
PWRE;01-Jan-04;490
PWRE;01-Feb-04;500
PWRE;01-Mar-04;510
PWRE;01-Apr-04;520
PWRE;01-May-04;530
PWRE;01-Jun-04;540
PWRE;01-Jul-04;550
PWRE;01-Aug-04;560
PWRE;01-Sep-04;570
PWRE;01-Oct-04;580
PWRE;01-Nov-04;590
PWRE;01-Dec-04;600
PWRE;01-Jan-05;610
PWRE;01-Feb-05;620
PWRE;01-Mar-05;630
PWRE;01-Apr-05;640
PWRE;01-May-05;650
PWRE;01-Jun-05;660
PWRE;01-Jul-05;670
PWRE;01-Aug-05;680
PWRE;01-Sep-05;690
PWRE;01-Oct-05;700
PWRE;01-Nov-05;710
PWRE;01-Dec-05;720
PWRE;01-Jan-06;730
PWRE;01-Feb-06;740
PWRE;01-Mar-06;750
PWRE;01-Apr-06;760
PWRE;01-May-06;770
PWRE;01-Jun-06;780
PWRE;01-Jul-06;790
PWRE;01-Aug-06;800
PWRE;01-Sep-06;810
PWRE;01-Oct-06;820
PWRE;01-Nov-06;830
PWRE;01-Dec-06;840
PWRE;01-Jan-07;850
PWRE;01-Feb-07;860
PWRE;01-Mar-07;870
PWRE;01-Apr-07;880
PWRE;01-May-07;890
PWRE;01-Jun-07;900
PWRE;01-Jul-07;910
PWRE;01-Aug-07;920
PWRE;01-Sep-07;930
PWRE;01-Oct-07;940
PWRE;01-Nov-07;950
PWRE;01-Dec-07;960
PWRE;01-Jan-08;970
PWRE;01-Feb-08;980
PWRE;01-Mar-08;990
PWRE;01-Apr-08;1000
PWRE;01-May-08;1010
PWRE;01-Jun-08;1020
PWRE;01-Jul-08;1030
PWRE;01-Aug-08;1040
PWRE;01-Sep-08;1050
PWRE;01-Oct-08;1060
PWRE;01-Nov-08;1070
PWRE;01-Dec-08;1080
PWRE;01-Jan-09;1090
PWRE;01-Feb-09;1100
PWRE;01-Mar-09;1110
PWRE;01-Apr-09;1120
PWRE;01-May-09;1130
PWRE;01-Jun-09;1140
PWRE;01-Jul-09;1150
PWRE;01-Aug-09;1160
PWRE;01-Sep-09;1170
PWRE;01-Oct-09;1180
